author_num,filename,date
3036,Lingua-JA-Summarize-0.03.tar.gz,1146447437
1972,POE-Filter-XML-0.29.tar.gz,1146448278
1972,POE-Component-Jabber-1.21.tar.gz,1146448295
2150,Xango-1.08.tar.gz,1146450974
2207,Hatena-Keyword-0.04.tar.gz,1146462280
1264,RDF-Query-1.034.tar.gz,1146463584
3148,Apache2-JemplateFilter-0.02.tar.gz,1146470477
3148,Apache-JemplateFilter-0.01.tar.gz,1146470587
2789,Lingua-AR-Db-2.0.tar.gz,1146471708
1580,CGI-Persist-2.41.tar.gz,1146474571
394,Net-OpenDHT-0.33.tar.gz,1146477060
195,Text-Balanced-1.97.tar.gz,1146485437
2467,Class-Gomor-1.00.tar.gz,1146490464
1,CPAN-Checksums-1.048.tar.gz,1146490481
59,Data-Report-0.01.tar.gz,1146493625
2169,Tie-DiskUsage-0.14.tar.gz,1146494016
885,Image-Info-1.21.tar.gz,1146494034
1003,ack-1.08.tar.gz,1146494788
706,Time-Decimal-0.05.tar.gz,1146495823
2169,Tie-Mounted-0.16.tar.gz,1146495932
325,Net-DNS-Server-1.47.tar.gz,1146500086
1293,Language-Befunge-2.05.tar.gz,1146501401
817,Data-Table-1.45.tar.gz,1146503236
325,NetAddr-IP-3.32.tar.gz,1146504453
554,DateTime-TimeZone-0.45.tar.gz,1146504756
2467,Net-Write-0.81.tar.gz,1146509444
2831,PerlMaple-0.06.tar.gz,1146511306
785,RT-View-Directory-1.5.tar.gz,1146511791
3146,Database-Schema-Verification-1.00.tar.gz,1146512917
3036,Lingua-JA-Summarize-0.04.tar.gz,1146513034
1911,httpd_ctl-1.00.tar.gz,1146513610
3146,Database-Schema-Verification-1.01.tar.gz,1146514930
785,RT-View-Directory-1.6.tar.gz,1146516058
59,Data-Report-0.02.tar.gz,1146517832
2436,RRD-Simple-1.33.tar.gz,1146518037
1911,CGI-Widget-Tabs-1.12.tar.gz,1146518886
1911,Test-Distribution-1.24.tar.gz,1146520007
1924,Test-Parser-1.2.tar.gz,1146528399
336,WWW-Search-Yahoo-2.405.tar.gz,1146528970
1309,Sman-0.99.tar.gz,1146535147
2150,Text-MeCab-0.01.tar.gz,1146538942
919,Params-Util-0.12.tar.gz,1146542273
760,Locale-KeyedText-v1.73.0.tar.gz,1146542383
2150,Text-MeCab-0.02.tar.gz,1146545617
2207,Hatena-API-Auth-0.03.tar.gz,1146551077
919,CGI-Capture-1.06.tar.gz,1146553946
2481,XML-Generator-RSS10-egms-0.02.tgz,1146554427
2481,XML-Generator-RSS10-ipsv-0.01.tgz,1146554534
961,AI-FANN-0.04.tar.gz,1146558030
2733,Net-SMS-BulkSMS-1.01.tar.gz,1146560813
3164,Nabaztag-0.04.tar.gz,1146561475
1160,URPM-1.41.tar.gz,1146561957
2877,Catalyst-Plugin-HashedCookies-0.03.tar.gz,1146562366
3165,Geo-Coder-Canada-0.01.tar.gz,1146562754
2877,Catalyst-Plugin-HashedCookies-0.04.tar.gz,1146562864
1651,WWW-Search-AOL-0.0101.tar.gz,1146564263
1119,Wx-0.49_05.tar.gz,1146565108
1119,Alien-wxWidgets-0.08.tar.gz,1146565126
2268,FrameMaker-MifTree-0.075.tar.gz,1146569038
504,Acme-Bleach-Numerically-0.04.tar.gz,1146569150
2877,Catalyst-Plugin-HashedCookies-0.05.tar.gz,1146571663
336,WWW-Search-Jobs-2.023.tar.gz,1146572325
773,Games-RolePlay-MapGen-0.26.tar.gz,1146573543
562,Zanas-6.05.02.tar.gz,1146576688
910,Locale-Maketext-Simple-0.15.tar.gz,1146576894
2956,Class-CodeStyler-0.04.tar.gz,1146577201
3166,Dicop-Base-3.02.tar.gz,1146581169
3166,Dicop-Server-3.02.tar.gz,1146581187
3166,Dicop-Client-3.02.tar.gz,1146581204
3166,Dicop-Workerframe-2.16.tar.gz,1146582881
3166,Dicop-Proxy-3.02.tar.gz,1146584006
504,Attribute-Util-1.01.tar.gz,1146584303
1293,Language-Befunge-2.06.tar.gz,1146585892
2399,IMAP-BodyStructure-1.01.tar.gz,1146589045
2262,Reaction-0.001000_001.tar.gz,1146591916
1911,httpd_ctl-1.01.tar.gz,1146592674
3103,TestGen4Web-Runner-0.05.tar.gz,1146593614
3103,o2sms-3.10.tar.gz,1146593723
1309,Proc-NiceSleep-0.85.tar.gz,1146595659
1044,POE-Component-Generic-0.0903.tar.gz,1146595863
2169,Tie-DiskUsage-0.15.tar.gz,1146596068
1119,Alien-wxWidgets-0.09.tar.gz,1146599212
3131,Text-CSV-Separator-0.05.tar.gz,1146601070
511,Pod-Readme-0.08.tar.gz,1146604764
2998,Business-OnlinePayment-InternetSecure-0.02.tar.gz,1146605797
3159,Tk-PerlMethodList-0.01.tar.gz,1146610142
3131,Text-CSV-Separator-0.06.tar.gz,1146615146
464,Audio-M4P-0.30.tar.gz,1146616087
2274,MasonX-Resolver-Polyglot-0.95.tgz,1146620904
3167,XML-MyXML-0.01.tar.gz,1146622395
1658,Finance-BeanCounter-0.8.7.tar.gz,1146625849
1,Devel-Symdump-2.0601.tar.gz,1146625958
910,Locale-Maketext-Simple-0.16.tar.gz,1146627985
3167,XML-MyXML-0.02.tar.gz,1146639137
919,Module-Install-0.62.tar.gz,1146647056
1479,Module-ScanDeps-0.59.tar.gz,1146647629
2726,Test-C2FIT-0.02.tar.gz,1146649122
1123,Catalyst-5.6900.tar.gz,1146653952
2457,POE-Component-Server-Ident-1.00.tar.gz,1146654717
3159,Tk-PerlInheritanceTree-0.01.tar.gz,1146659423
3145,Snail-CSV-0.06.tar.gz,1146661099
1831,Catalyst-Plugin-Continuation-0.01.tar.gz,1146665453
1123,Catalyst-5.6901.tar.gz,1146665845
3167,SOAP-MySOAP-0.01.tar.gz,1146666235
1301,Search-Estraier-0.05.tar.gz,1146666444
3168,template-1.11.tar.gz,1146666743
2150,Text-MeCab-0.02_01.tar.gz,1146667313
1831,Catalyst-Plugin-Snippets-0.01.tar.gz,1146668805
1726,Tree-Binary-Dictionary-0.04.tar.gz,1146669011
1726,Maypole-2.11_pre3.tar.gz,1146669036
