author_num,filename,date
3543,IO-Simple-0.01.tar.gz,1172708145
3543,IO-Simple-0.02.tar.gz,1172709810
2144,Email-Address-1.885.tar.gz,1172711296
531,HTML-Widgets-SelectLayers-0.07.tar.gz,1172713059
1848,Algorithm-Cluster-1.35.tar.gz,1172715098
3542,Net-DHCPClientLive-0.02.tar.gz,1172715586
3423,Net-SSL-ExpireDate-1.03.tar.gz,1172721939
1688,CPAN-Reporter-0.40.tar.gz,1172727096
1998,Test-YAML-Meta-0.03.tar.gz,1172734912
3543,IO-Simple-0.03.tar.gz,1172735752
3167,XML-MyXML-0.08.tar.gz,1172740640
3023,Log-Handler-0.09.tar.gz,1172742673
3027,Text-CSV-LibCSV-0.02.tar.gz,1172744986
2948,InSilicoSpectro-1.0.10.tar.gz,1172746938
1101,Params-Check-0.26.tar.gz,1172747517
2106,Archive-Cpio-0.02.tar.gz,1172751022
2751,XML-API-0.13.tar.gz,1172752597
1998,Data-Phrasebook-Loader-DBI-0.11.tar.gz,1172753895
3544,XML-RPC-0.1.tar.gz,1172754863
1998,Data-Phrasebook-0.28.tar.gz,1172754966
2431,Egg-Plugin-SessionKit-0.06.tar.gz,1172755061
1998,Data-Phrasebook-Loader-Ini-0.10.tar.gz,1172755893
1998,Data-Phrasebook-Loader-XML-0.12.tar.gz,1172756091
1998,Data-Phrasebook-Loader-YAML-0.09.tar.gz,1172756473
464,Crypt-ECDSA-0.042.tar.gz,1172759240
1998,WWW-Scraper-ISBN-Yahoo_Driver-0.05.tar.gz,1172762116
2521,Lemonldap-Config-Parameters-3.1.0.tar.gz,1172762591
2521,Lemonldap-Portal-Standard-3.1.0.tar.gz,1172762694
2521,Lemonldap-Handlers-Generic-3.1.0.tar.gz,1172762697
3117,Data-RuledValidator-0.07.tar.gz,1172764729
2505,HTML-Widget-1.11.tar.gz,1172765940
1375,Test-Class-0.24.tar.gz,1172767975
3281,URI-ParseSearchString-1.9.tar.gz,1172768636
825,Module-Depends-0.12.tar.gz,1172768647
3218,Devel-TrackObjects-0.1.tar.gz,1172769403
785,Class-Accessor-Named-0.007.tar.gz,1172769785
785,Template-Declare-0.05.tar.gz,1172769985
3541,Config-JSON-1.0.2.tar.gz,1172770642
1998,WWW-Scraper-ISBN-ORA_Driver-0.08.tar.gz,1172772309
3218,Devel-TrackObjects-0.2.tar.gz,1172778289
355,grepmail-5.3033.tar.gz,1172778392
2144,Email-Address-1.886.tar.gz,1172780333
1998,WWW-Scraper-ISBN-Pearson_Driver-0.08.tar.gz,1172783844
3520,Google-Checkout-1.0.1.tar.gz,1172796056
2912,Acme-DRM-0.03.tar.gz,1172796159
2863,ICS-Simple-0.06.tar.gz,1172796255
857,Class-Trigger-0.11.tar.gz,1172799472
3189,Business-OnlinePayment-PayflowPro-0.06.tar.gz,1172802338
568,SVN-Notify-Mirror-0.036.tar.gz,1172804381
2715,DBD-mysql-4.002.tar.gz,1172806379
3545,Template-Provider-DBIC-0.01.tar.gz,1172809152
785,Class-Accessor-Named-0.008.tar.gz,1172810177
1003,WWW-Mechanize-1.22.tar.gz,1172815791
2428,IMDB-Film-0.25.tar.gz,1172822042
3546,KML-PolyMap-1.31.tar.gz,1172830056
2457,POE-Component-Server-DNS-0.06.tar.gz,1172830658
1651,File-FTS-0.04.tar.gz,1172835718
1293,Audio-MPD-0.13.0.tar.gz,1172836743
1998,Calendar-List-0.18.tar.gz,1172838795
1998,Mail-File-0.08.tar.gz,1172838898
1998,Regexp-Log-Common-0.05.tar.gz,1172838993
1998,Games-Trackword-1.05.tar.gz,1172840745
1998,Data-Phrasebook-0.29.tar.gz,1172841682
2715,DBD-mysql-4.003.tar.gz,1172844817
1998,Finance-Currency-Convert-XE-0.12.tar.gz,1172845201
2431,Egg-Plugin-Crypt-CBC-0.03.tar.gz,1172845683
2948,InSilicoSpectro-1.0.11.tar.gz,1172846162
3523,Google-Data-JSON-v0.0.3.tar.gz,1172846266
2134,WebService-CIA-1.1.tar.gz,1172849138
1293,Audio-MPD-0.13.1.tar.gz,1172849796
885,Devel-Size-0.66.tar.gz,1172853481
2831,Makefile-GraphViz-0.11.tar.gz,1172855701
695,CGI-FormBuilder-3.0501.tgz,1172858930
2570,HTML-Tested-0.23.tar.gz,1172860419
3546,KML-PolyMap-1.32.tar.gz,1172861809
950,CGI-Ex-2.08.tar.gz,1172862745
2274,AppConfig-Exporter-1.02.tar.gz,1172865603
885,mediawiki-pod-0.01.tar.gz,1172866654
568,SVN-Notify-Mirror-0.03601.tar.gz,1172867588
2267,Excel-Template-Plus-0.01.tar.gz,1172868630
3150,DBIx-Class-QueryLog-0.01.tar.gz,1172869659
3547,Statistics-SPC.v0.1.tar.gz,1172871603
1537,Astro-satpass-0.013.tar.gz,1172875654
1537,Astro-SIMBAD-Client-0.005.tar.gz,1172876497
1850,Hash-AsObject-0.07.tar.gz,1172879911
2592,Getopt-Param-v0.0.1.tar.gz,1172903565
2831,Makefile-GraphViz-0.12.tar.gz,1172909271
785,Template-Declare-0.06.tar.gz,1172913523
3494,File-FilterFuncs-0.521.tar.gz,1172914094
2431,Egg-Plugin-SessionKit-0.07.tar.gz,1172919337
885,mediawiki-pod-0.02.tar.gz,1172919815
2431,Egg-Plugin-SessionKit-Auth-0.06.tar.gz,1172921756
2576,Mail-DomainKeys-1.0.tar.gz,1172921859
2831,Makefile-GraphViz-0.13.tar.gz,1172923058
3167,XML-MyXML-0.081.tar.gz,1172931063
3410,Bundle-Act-0.01.tar.gz,1172933287
2831,Template-Plugin-Perl-0.03.tar.gz,1172935689
3167,XML-MyXML-0.082.tar.gz,1172935890
17,Compress-Raw-Bzip2-2.004.tar.gz,1172937004
17,Compress-Raw-Zlib-2.004.tar.gz,1172937015
17,IO-Compress-Base-2.004.tar.gz,1172937118
17,IO-Compress-Lzf-2.004.tar.gz,1172937126
17,IO-Compress-Lzop-2.004.tar.gz,1172937137
17,IO-Compress-Zlib-2.004.tar.gz,1172937149
17,Compress-Zlib-2.004.tar.gz,1172937160
885,Math-BigInt-FastCalc-0.12.tar.gz,1172937654
17,Filter-1.33.tar.gz,1172937858
17,IO-Compress-Bzip2-2.004.tar.gz,1172938068
2570,HTML-Tested-ClassDBI-0.10.tar.gz,1172942681
3167,XML-MyXML-0.083.tar.gz,1172942784
2280,Pod-Simple-3.05.tar.gz,1172944625
3265,Config-XPath-0.07.tar.gz,1172945474
2169,Module-Build-Convert-0.47_06.tar.gz,1172948608
3167,XML-MyXML-0.09.tar.gz,1172956064
68,MSDOS-Attrib-1.03.tar.gz,1172958015
1475,File-Iterator-0.13.tar.gz,1172961607
2431,Egg-Release-1.14.tar.gz,1172970797
622,Statistics-Lite-3.0.tar.gz,1172970812
3523,Google-Data-JSON-v0.0.4.tar.gz,1172979181
2341,DBIx-SearchBuilder-1.47.tar.gz,1172979472
1011,IO-Multiplex-1.09.tar.gz,1172988390
1293,Audio-MPD-0.13.2.tar.gz,1172999987
3167,XML-MyXML-0.091.tar.gz,1173007547
254,Coro-3.51.tar.gz,1173014351
60,Set-IntSpan-1.10.tar.gz,1173017836
885,Math-BigInt-1.80.tar.gz,1173019693
315,IO-Zlib-1.05.tar.gz,1173024298
394,Net-Amazon-S3-0.38.tar.gz,1173026976
394,CPAN-WWW-Testers-0.32.tar.gz,1173027359
554,JSAN-ServerSide-0.04.tar.gz,1173028485
3466,Image-Pngslimmer-0.14.tar.gz,1173029344
3548,Template-Perlate-0.90.tgz,1173030311
2606,Lemonldap-NG-Manager-0.5.tar.gz,1173032529
2606,Lemonldap-NG-Portal-0.63.tar.gz,1173032632
2573,Crypt-SSLeay-0.53_03.tar.gz,1173033006
1293,Audio-MPD-0.13.3.tar.gz,1173033265
1274,Date-PeriodParser-0.05.tar.gz,1173038326
1119,Devel-ebug-Wx-0.01.tar.gz,1173042326
778,Catalyst-Plugin-Authentication-OpenID-0.02.tar.gz,1173042624
2831,Template-Plugin-POSIX-0.03.tar.gz,1173047604
3549,Math-GAP-0.02.tar.gz,1173047895
930,XML-Tiny-1.06.tar.gz,1173048094
2831,Template-Plugin-POSIX-0.04.tar.gz,1173048105
3213,Net-SMS-Optimus-0.01.tar.gz,1173050696
3027,Text-CSV-LibCSV-0.10.tar.gz,1173051627
254,Crossfire-0.97.tar.gz,1173057056
2899,Net-CIDR-MobileJP-0.08.tar.gz,1173061751
