author_num,filename,date
17,Compress-Raw-Bzip2-2.005.tar.gz,1183248411
17,Compress-Raw-Zlib-2.005.tar.gz,1183248422
17,Compress-Zlib-2.005.tar.gz,1183248435
17,IO-Compress-Base-2.005.tar.gz,1183248447
17,IO-Compress-Bzip2-2.005.tar.gz,1183248459
17,IO-Compress-Lzf-2.005.tar.gz,1183248471
17,IO-Compress-Lzop-2.005.tar.gz,1183248483
17,IO-Compress-Zlib-2.005.tar.gz,1183248495
2533,WebService-TagTheNet-0.01.tar.gz,1183249749
3506,Bundle-AI-0.02.tar.gz,1183250139
2700,Catalyst-Plugin-Log-Colorful-0.02.tar.gz,1183257508
336,WWW-Search-Ask-1.004.tar.gz,1183260001
2236,Catalyst-Plugin-Static-Simple-0.18.tar.gz,1183263151
554,DateTime-0.38.tar.gz,1183263810
919,Process-0.20.tar.gz,1183266315
919,Process-Backgroundable-0.20.tar.gz,1183266418
1715,File-Backup-0.07_1.tar.gz,1183270745
1749,DateTime-Format-Duration-1.03.tgz,1183271036
1749,DateTime-Format-Duration-1.03a.tgz,1183271417
2150,Catalyst-Model-FormFu-0.01001.tar.gz,1183273822
2431,Egg-Plugin-IxHash-2.00.tar.gz,1183280838
3567,Weed-0.0072.tar.gz,1183282324
2431,Egg-Plugin-BackUP-Easy-2.00.tar.gz,1183286288
885,Math-BigInt-Pari-1.13.tar.gz,1183287227
919,PITA-POE-SupportServer-0.40.tar.gz,1183296426
919,PITA-XML-0.40.tar.gz,1183296438
2533,SMS-Send-NL-MyVodafone-0.02.tar.gz,1183296449
919,PITA-Scheme-0.40.tar.gz,1183296554
919,PITA-Test-Dummy-Perl5-Make-1.04.tar.gz,1183296669
919,PITA-Test-Dummy-Perl5-Build-1.03.tar.gz,1183296778
1162,Config-Yacp-2.00.tar.gz,1183298733
3523,XML-Atom-Service-0.12.0.tar.gz,1183302974
3683,xchar-0.1.tar.gz,1183303817
2946,KSx-IndexManager-0.001.tar.gz,1183311179
3041,WWW-Mooos-Scraper-0.01.tar.gz,1183313218
3633,PAB3-3.1.3.tar.gz,1183315898
3523,XML-Atom-Service-0.12.1.tar.gz,1183316002
3633,PAB3-DB-Driver-Mysql-1.0.5.tar.gz,1183317665
3633,PAB3-DB-Driver-Postgres-1.0.5.tar.gz,1183317677
3633,PAB3-DB-Driver-Sqlite3-1.0.5.tar.gz,1183317689
1084,Lingua-Flags-0.03.tar.gz,1183317701
1084,Lingua-Flags-0.04.tar.gz,1183318090
1636,Parse-Win32Registry-0.30.tar.gz,1183318662
1831,Data-Visitor-0.08.tar.gz,1183319705
3355,Test-Lazy-0.01.tar.gz,1183319717
2083,Geo-Raster-0.61.tar.gz,1183321617
2083,Geo-Vector-0.51.tar.gz,1183321628
2083,Gtk2-Ex-Geo-0.51.tar.gz,1183321731
2083,Gtk2-Ex-Geo-0.52.tar.gz,1183322662
2946,KSx-Searcher-Abstract-0.001.tar.gz,1183323601
885,Graph-Convert-0.06.tar.gz,1183325058
2083,Gtk2-Ex-Geo-0.53.tar.gz,1183325349
1324,NEXT-init-1.04.2.tar.gz,1183328403
1324,Sub-Autostub-1.01.tar.gz,1183329991
3493,Bot-BB2-0.04.tar.gz,1183330203
1831,Catalyst-Plugin-Session-Store-FastMmap-0.03.tar.gz,1183331183
2580,DBIx-Class-UUIDColumns-0.02001.tar.gz,1183336337
3024,WWW-Mixi-Scraper-0.02.tar.gz,1183339206
3024,WWW-Mixi-Scraper-0.03.tar.gz,1183343369
3506,Bundle-SQL-0.03.tar.gz,1183344399
919,CPAN-Inject-0.07.tar.gz,1183345618
919,PITA-Test-Dummy-Perl5-MI-0.66.tar.gz,1183346099
919,PITA-Test-Dummy-Perl5-Deps-1.02.tar.gz,1183346110
226,D-oh-Year-0.06.tar.gz,1183346314
919,PITA-Image-0.40.tar.gz,1183346417
919,PITA-0.40.tar.gz,1183346887
919,PITA-Test-Image-Qemu-0.40.tar.gz,1183347552
