author_num,filename,date
219,Test-Data-0.7.tar.gz,1033430851
978,dbMan-0.25.tar.gz,1033431252
910,Encode-compat-0.03.tar.gz,1033438076
564,Log-Agent-0.303.tar.gz,1033445639
76,Time-modules-2002.1001.tar.gz,1033446540
1504,Unix-Conf-0.2.tar.gz,1033457389
1504,Unix-Conf-Bind8-0.3.tar.gz,1033457406
910,Locale-Maketext-Fuzzy-0.02.tar.gz,1033459341
685,Class-MethodMaker-1.07.tar.gz,1033459468
685,Log-Info-1.10.tar.gz,1033459580
1565,Math-Geometry-Planar-1.03.tar.gz,1033465446
1306,HTTP-Proxy-0.01.tar.gz,1033466474
1552,Bundle-KohaSupport-0.03.tar.gz,1033470836
1241,WWW-Yahoo-Groups-1.2.tar.gz,1033472832
910,YiJing-0.01.tar.gz,1033476633
634,EasyArgs-1.00.tar.gz,1033478556
1565,Math-Geometry-Planar-1.04.tar.gz,1033486230
98,Tk-Copy-Mac-1.3.tar.gz,1033491321
98,Tk-ProgressBar-Mac-1.1.tar.gz,1033491337
904,DBIx-Dump-0.01.tar.gz,1033493456
904,DBIx-Dump-0.02.tar.gz,1033501911
1356,Log-Dispatch-Jabber-0.21.tar.gz,1033502558
910,Encode-compat-0.04.tar.gz,1033525473
910,Term-ANSIScreen-1.40.tar.gz,1033525489
1241,WWW-Yahoo-Groups-1.3.tar.gz,1033526178
1241,WWW-Yahoo-Groups-1.4.tar.gz,1033535930
1175,Net-DNS-0.29.tar.gz,1033538949
1350,Device-Conrad-RelaisControl-0.11.tar.gz,1033541032
656,MIME-Types-1.003.tar.gz,1033544446
1569,Tk-DatePick-1.0.tar.gz,1033545061
1565,GPC-1.02.tar.gz,1033547079
933,Regexp-Ignore-0.03.tar.gz,1033556241
1050,File-Scan-0.37.tar.gz,1033557456
1456,Net-DNS-SEC-0.07.tar.gz,1033562702
216,DelimMatch-1.05.tar.gz,1033563133
977,Audio-ESD-0.02.tar.gz,1033567135
1393,AxKit-XSP-Swish-0.2.tar.gz,1033574104
445,Font-TTF-0.32.tar.gz,1033575532
1393,AxKit-XSP-Swish-0.2a.tar.gz,1033580782
1552,Bundle-KohaSupport-0.05.tar.gz,1033582032
336,I18N-Charset-1.22.tar.gz,1033587576
1570,Config-Cfe-1.50.tar.gz,1033588627
1356,Log-Dispatch-Jabber-0.22.tar.gz,1033596269
1381,RPM-Tools-0.7.tar.gz,1033601928
1241,WWW-Yahoo-Groups-1.5.tar.gz,1033604138
944,Storable-2.05.tar.gz,1033616271
998,DBIx-XHTML_Table-1.14.tar.gz,1033616873
1569,Tk-DatePick-1.01.tar.gz,1033623159
1021,Data-Fallback-0.01.tar.gz,1033630342
910,YiJing-0.02.tar.gz,1033631855
990,Astro-DSS-1.6.tar.gz,1033635558
993,Net-DHCP-Watch-2.00.tar.gz,1033649966
1515,LJ-Simple-0.06.tar.gz,1033651972
