author_num,filename,date
228,Data-Walker-0.13.tar.gz,941441944
332,Proc-ProcessTable-0.23.tar.gz,941464515
571,Mail-IMAPClient-1.04.tar.gz,941477190
204,DBD-Adabas-0.2003.tar.gz,941495832
236,Apache-ReverseProxy-0.02.tar.gz,941501394
585,Glade-Perl-0.41.tar.gz,941511899
593,WDDX-0.16.tar.gz,941566279
594,MIME-Types-0.01.tar.gz,941567199
143,Mac-AppleEvents-Simple-0.81.tgz,941578788
143,Mac-Glue-0.57.tar.gz,941578803
194,Solaris-0.05a.tar.gz,941584066
300,Argv-0.25.tar.gz,941603070
22,HTML-Parser-2.24.tar.gz,941613032
485,PGP-GPG-MessageProcessor-0.4.1.tar.gz,941617389
160,Tk-TIFF-0.07.tar.gz,941648915
500,Hook-WrapSub-0.02.tar.gz,941662862
22,HTML-Parser-XS-2.99_01.tar.gz,941664144
348,MARC-0.96.tar.gz,941692367
485,PGP-GPG-MessageProcessor-0.4.2.tar.gz,941697086
165,HTML-Embperl-1.2b11.tar.gz,941697214
379,XML-RSS-0.7.tar.gz,941697411
437,CGI-QuickData-0.01.tar.gz,941705112
437,CGI-QuickForm-1.54.tar.gz,941705218
595,Net-IMAP-Simple-0.90.tar.gz,941708941
340,PerlCRT-2.05-bin-1-Alpha-VC.zip,941738757
340,PerlCRT-2.05-bin-1-debug-Alpha-VC.zip,941738863
340,PerlCRT-2.05-bin-1-debug-x86-VC.zip,941738878
340,PerlCRT-2.05-bin-1-x86-VC.zip,941738984
503,Ptml0160.tgz,941758014
22,HTML-Parser-XS-2.99_02.tar.gz,941758391
583,XML-Node-0.06.tar.gz,941779931
596,DBD-DBMaker-0.13.tar.gz,941782750
437,CGI-QuickData-0.02.tar.gz,941791538
22,HTML-Parser-2.25.tar.gz,941795171
253,Template-Toolkit-0.28.tar.gz,941799356
22,HTML-Parser-XS-2.99_03.tar.gz,941800909
204,HTML-EP-0.2003.tar.gz,941801920
204,HTML-EP-Explorer-0.1006.tar.gz,941801935
22,illguts-0.09.tar.gz,941828859
473,HTML-Template-1.1.tar.gz,941830145
597,Apache-RewritingProxy-0.4.tar.gz,941834953
22,HTML-Parser-XS-2.99_04.tar.gz,941839854
22,HTML-Parser-XS-2.99_05.tar.gz,941840232
594,MIME-Types-0.02.tar.gz,941844143
571,Mail-IMAPClient-1.05.tar.gz,941845696
236,Apache-ReverseProxy-0.03.tar.gz,941845803
107,PodParser-1.09.tar.gz,941848998
148,PDF-Create-0.01.tar.gz,941855580
348,MARC-0.97.tar.gz,941855797
348,Win32-SerialPort-0.19.tar.gz,941855813
598,Ezmlm-0.01.tar.gz,941885407
307,Tangram-1.00.tar.gz,941921439
593,WDDX-0.17.tar.gz,941931320
157,DBD-XBase-0.155.tar.gz,941993870
467,CGI-Debug-0_06.tar.gz,942000308
228,Data-Walker-0.14.tar.gz,942040384
1,Apache-Session-Counted-1.05_01.tar.gz,942056946
22,HTML-Parser-XS-2.99_06.tar.gz,942067817
283,Lingua_EN_Numbers_Easy-1.2.tgz,942068014
466,psh-0.00205.tar.gz,942074734
466,psh-0.00204.tar.gz,942074843
204,HTML-EP-0.2004.tar.gz,942075492
204,HTML-EP-0.2005.tar.gz,942085091
307,Set-Object-1.01.tar.gz,942089179
599,URI-Bookmarks-0.92.tar.gz,942114810
599,Mail-Freshmeat-0.91.tar.gz,942115639
433,Text-Correct-0.01.tar.gz,942121456
595,Net-IMAP-Simple-0.91.tar.gz,942148558
563,Class_Generate-1.01.tar.gz,942155693
47,Math-MatrixReal-1.3a5.tar.gz,942158786
526,Mail-Bulkmail-1.11.tar.gz,942161173
22,HTML-Parser-XS-2.99_07.tar.gz,942164263
377,Apache-RandomLocation-0.5.tar.gz,942181099
325,RADIUS-1.2.tar.gz,942183375
325,Crypt-PasswdMD5-0.2.tar.gz,942184204
600,R3-rfcapi-0.30.tar.gz,942191546
600,R3-0.30.tar.gz,942191562
593,WDDX-0.171.tar.gz,942196642
585,Glade-Perl-0.42.tar.gz,942200636
577,Term-Prompt-0.04.tar.gz,942201194
433,Text-Correct-0.02.tar.gz,942213973
204,Wizard-0.1006.tar.gz,942235514
204,Wizard-LDAP-0.1007.tar.gz,942235529
22,HTML-Parser-XS-2.99_08.tar.gz,942240889
433,Text-Correct-0.021.tar.gz,942254764
577,Term-Prompt-0.05.tar.gz,942258222
601,Tk-DateEntry-1.3.tar.gz,942262130
313,Net-Hotline-0.75.tar.gz,942279515
195,Tie-SecureHash-1.03.tar.gz,942290562
585,Glade-Perl-0.43.tar.gz,942295189
132,Fame-2.1.tar.gz,942328817
49,GD-1.23.tar.gz,942330374
440,Authen-Ticket-0.01.tar.gz,942330485
602,MQSeries-1.06.tar.gz,942344424
300,Argv-0.28.tar.gz,942429741
319,sitemapper-1.016.tar.gz,942431294
348,MARC-0.98.tar.gz,942463142
204,HTML-EP-Glimpse-0.03.tar.gz,942515202
204,Net-Daemon-0.29.tar.gz,942585143
603,Win32-GuiTest-0.3.zip,942623708
191,Msgcat-1.02.tar.gz,942648764
191,Msgcat-1.03.tar.gz,942649413
437,Lingua-EN-NameCase-1.10.tar.gz,942655575
600,R3-0.31.tar.gz,942669832
600,R3-rfcapi-0.31.tar.gz,942669938
22,HTML-Parser-XS-2.99_09.tar.gz,942676411
587,DBIx-Profile-0.30.tar.gz,942680043
583,XML-Node-0.09.tar.gz,942697415
475,Unix-Processors-1.1.tar.gz,942698787
600,R3-rfcapi-0.32.tar.gz,942709665
314,Apache-ASP-0.17.tar.gz,942727488
437,xxx2lout-1.20.tar.gz,942741605
22,webchat-0.05.tar.gz,942764292
22,libwww-perl-5.47.tar.gz,942764398
36,TUI-1.00.tar.gz,942777973
22,HTML-Parser-XS-2.99_10.tar.gz,942785852
581,Storm-Tracker_0.02.tar.gz,942792832
581,Geo-GNUPlot_0.01.tar.gz,942797560
